knowledge_id,source_url,collected_at,rewrite_mode,fetch_method,notes
WC-VTEC-00226,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00227,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00228,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00229,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00230,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00231,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00232,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00233,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00234,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00235,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00236,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00237,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00238,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00239,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00240,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00241,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00242,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00243,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00244,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00245,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00246,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00247,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00248,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00249,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00250,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00251,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00252,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00253,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00254,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00255,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00256,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00257,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00258,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00259,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00260,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00261,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00262,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00263,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00264,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00265,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00266,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00267,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00268,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00269,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00270,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00271,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00272,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00273,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00274,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00275,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00276,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00277,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00278,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00279,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00280,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00281,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00282,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00283,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00284,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00285,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00286,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00287,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00288,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00289,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00290,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00291,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00292,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00293,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00294,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00295,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00296,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00297,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00298,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00299,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00300,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00301,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00302,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00303,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00304,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00305,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00306,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00307,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00308,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00309,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00310,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00311,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00312,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00313,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00314,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00315,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00316,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00317,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00318,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00319,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00320,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00321,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00322,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00323,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00324,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00325,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00326,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00327,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00328,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00329,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00330,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00331,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00332,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00333,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00334,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00335,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00336,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00337,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00338,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00339,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00340,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00341,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00342,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00343,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00344,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00345,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00346,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00347,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00348,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00349,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00350,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00351,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00352,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00353,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00354,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00355,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00356,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00357,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00358,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00359,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00360,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00361,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00362,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00363,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00364,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00365,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00366,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00367,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00368,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00369,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00370,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00371,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00372,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00373,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00374,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00375,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00376,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00377,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00378,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00379,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00380,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00381,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00382,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00383,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00384,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00385,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00386,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00387,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00388,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00389,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00390,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00391,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00392,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00393,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00394,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00395,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00396,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00397,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00398,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00399,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-VTEC-00400,,2026-06-05,local_structured,none,v1 local structured batch; source_ref=FIFA World Cup official records; documented match statistics
WC-WCED-01001,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01002,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01003,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01004,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01005,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01006,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01007,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01008,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01009,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01010,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01011,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01012,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01013,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01014,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01015,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01016,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01017,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01018,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01019,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01020,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01021,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01022,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01023,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01024,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01025,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01026,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01027,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01028,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01029,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01030,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01031,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01032,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01033,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01034,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01035,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01036,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01037,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01038,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01039,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01040,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01041,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01042,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01043,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01044,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01045,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01046,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01047,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01048,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01049,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01050,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01051,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01052,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01053,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01054,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01055,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01056,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01057,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01058,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01059,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01060,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01061,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01062,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01063,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01064,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
WC-WCED-01065,,2026-06-03,local_structured,none,v1 local structured batch; source_ref=FIFA 1930 World Cup official report / historical records
